year,region_code,business_type,sector_type,small business,large business
2005,DR04,Utilities,Services-Producing Sector,38.0,2.0
2005,DR04,Construction,Services-Producing Sector,1706.0,10.0
2005,DR04,Manufacturing,Services-Producing Sector,493.0,33.0
2005,DR04,Wholesale Trade,Goods-Producing Sector,387.0,3.0
2005,DR04,Retail Trade,Goods-Producing Sector,1371.0,37.0
2005,DR04,Transportation & Warehousing (48-49),Goods-Producing Sector,566.0,4.0
2005,DR04,Information & Cultural Industries,Goods-Producing Sector,128.0,2.0
2005,DR04,Finance & Insurance,Goods-Producing Sector,392.0,6.0
2005,DR04,Real Estate & Rental & Leasing,Goods-Producing Sector,1015.0,5.0
2005,DR04,"Professional, Scientific & Technical Services",Goods-Producing Sector,1045.0,4.0
2005,DR04,Management of Companies & Enterprises,Goods-Producing Sector,212.0,2.0
2005,DR04,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,498.0,1.0
2005,DR04,Educational Services,Goods-Producing Sector,94.0,13.0
2005,DR04,Health Care & Social Assistance,Goods-Producing Sector,517.0,38.0
2005,DR04,"Arts, Entertainment & Recreation",Goods-Producing Sector,299.0,16.0
2005,DR04,Accommodation & Food Services,Goods-Producing Sector,843.0,19.0
2005,DR04,Other Services (excl. Public Administration),Goods-Producing Sector,879.0,0.0
2005,DR04,Public Administration,Goods-Producing Sector,69.0,10.0
2005,DR05,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,2036.0,31.0
2005,DR05,Mining & Oil & Gas Extraction,Services-Producing Sector,34.0,1.0
2005,DR05,Utilities,Services-Producing Sector,14.0,0.0
2005,DR05,Construction,Services-Producing Sector,1556.0,24.0
2005,DR05,Manufacturing,Services-Producing Sector,397.0,53.0
2005,DR05,Wholesale Trade,Goods-Producing Sector,430.0,4.0
2005,DR05,Retail Trade,Goods-Producing Sector,1052.0,41.0
2005,DR05,Transportation & Warehousing (48-49),Goods-Producing Sector,1102.0,11.0
2005,DR05,Information & Cultural Industries,Goods-Producing Sector,79.0,3.0
2005,DR05,Finance & Insurance,Goods-Producing Sector,367.0,9.0
2005,DR05,Real Estate & Rental & Leasing,Goods-Producing Sector,860.0,8.0
2005,DR05,"Professional, Scientific & Technical Services",Goods-Producing Sector,999.0,6.0
2005,DR05,Management of Companies & Enterprises,Goods-Producing Sector,268.0,1.0
2005,DR05,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,443.0,9.0
2005,DR05,Educational Services,Goods-Producing Sector,81.0,5.0
2005,DR05,Health Care & Social Assistance,Goods-Producing Sector,536.0,22.0
2005,DR05,"Arts, Entertainment & Recreation",Goods-Producing Sector,184.0,2.0
2005,DR05,Accommodation & Food Services,Goods-Producing Sector,617.0,31.0
2005,DR05,Other Services (excl. Public Administration),Goods-Producing Sector,1002.0,2.0
2005,DR05,Public Administration,Goods-Producing Sector,35.0,9.0
2005,DR06,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,575.0,6.0
2005,DR06,Mining & Oil & Gas Extraction,Services-Producing Sector,10.0,0.0
2005,DR06,Utilities,Services-Producing Sector,7.0,1.0
2005,DR06,Construction,Services-Producing Sector,444.0,2.0
2005,DR06,Manufacturing,Services-Producing Sector,85.0,12.0
2005,DR06,Wholesale Trade,Goods-Producing Sector,122.0,0.0
2005,DR06,Retail Trade,Goods-Producing Sector,409.0,14.0
2005,DR06,Transportation & Warehousing (48-49),Goods-Producing Sector,292.0,8.0
2005,DR06,Information & Cultural Industries,Goods-Producing Sector,41.0,0.0
2005,DR06,Finance & Insurance,Goods-Producing Sector,90.0,2.0
2005,DR06,Real Estate & Rental & Leasing,Goods-Producing Sector,209.0,0.0
2005,DR06,"Professional, Scientific & Technical Services",Goods-Producing Sector,286.0,0.0
2005,DR06,Management of Companies & Enterprises,Goods-Producing Sector,68.0,0.0
2005,DR06,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,176.0,1.0
2005,DR06,Educational Services,Goods-Producing Sector,35.0,6.0
2005,DR06,Health Care & Social Assistance,Goods-Producing Sector,172.0,13.0
2005,DR06,"Arts, Entertainment & Recreation",Goods-Producing Sector,80.0,1.0
2005,DR06,Accommodation & Food Services,Goods-Producing Sector,230.0,6.0
2005,DR06,Other Services (excl. Public Administration),Goods-Producing Sector,282.0,0.0
2005,DR06,Public Administration,Goods-Producing Sector,30.0,10.0
2005,DR07,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,993.0,9.0
2005,DR07,Mining & Oil & Gas Extraction,Services-Producing Sector,25.0,5.0
2005,DR07,Utilities,Services-Producing Sector,5.0,0.0
2005,DR07,Construction,Services-Producing Sector,387.0,4.0
2005,DR07,Manufacturing,Services-Producing Sector,125.0,15.0
2005,DR07,Wholesale Trade,Goods-Producing Sector,95.0,0.0
2005,DR07,Retail Trade,Goods-Producing Sector,304.0,8.0
2005,DR07,Transportation & Warehousing (48-49),Goods-Producing Sector,335.0,4.0
2005,DR07,Information & Cultural Industries,Goods-Producing Sector,33.0,0.0
2005,DR07,Finance & Insurance,Goods-Producing Sector,75.0,1.0
2005,DR07,Real Estate & Rental & Leasing,Goods-Producing Sector,190.0,1.0
2005,DR07,"Professional, Scientific & Technical Services",Goods-Producing Sector,263.0,1.0
2005,DR07,Management of Companies & Enterprises,Goods-Producing Sector,79.0,1.0
2005,DR07,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,104.0,1.0
2005,DR07,Educational Services,Goods-Producing Sector,27.0,3.0
2005,DR07,Health Care & Social Assistance,Goods-Producing Sector,94.0,4.0
2005,DR07,"Arts, Entertainment & Recreation",Goods-Producing Sector,63.0,1.0
2005,DR07,Accommodation & Food Services,Goods-Producing Sector,210.0,3.0
2005,DR07,Other Services (excl. Public Administration),Goods-Producing Sector,272.0,0.0
2005,DR07,Public Administration,Goods-Producing Sector,24.0,2.0
2005,DR08,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,1113.0,5.0
2005,DR08,Mining & Oil & Gas Extraction,Services-Producing Sector,487.0,14.0
2005,DR08,Utilities,Services-Producing Sector,12.0,0.0
2005,DR08,Construction,Services-Producing Sector,886.0,33.0
2005,DR08,Manufacturing,Services-Producing Sector,137.0,11.0
2005,DR08,Wholesale Trade,Goods-Producing Sector,196.0,5.0
2005,DR08,Retail Trade,Goods-Producing Sector,442.0,23.0
2005,DR08,Transportation & Warehousing (48-49),Goods-Producing Sector,723.0,14.0
2005,DR08,Information & Cultural Industries,Goods-Producing Sector,45.0,1.0
2005,DR08,Finance & Insurance,Goods-Producing Sector,101.0,4.0
2005,DR08,Real Estate & Rental & Leasing,Goods-Producing Sector,370.0,5.0
2005,DR08,"Professional, Scientific & Technical Services",Goods-Producing Sector,535.0,7.0
2005,DR08,Management of Companies & Enterprises,Goods-Producing Sector,105.0,0.0
2005,DR08,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,277.0,5.0
2005,DR08,Educational Services,Goods-Producing Sector,50.0,4.0
2005,DR08,Health Care & Social Assistance,Goods-Producing Sector,200.0,10.0
2005,DR08,"Arts, Entertainment & Recreation",Goods-Producing Sector,83.0,1.0
2005,DR08,Accommodation & Food Services,Goods-Producing Sector,256.0,22.0
2005,DR08,Other Services (excl. Public Administration),Goods-Producing Sector,638.0,5.0
2005,DR08,Public Administration,Goods-Producing Sector,9.0,6.0
2006,DR01,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,3255.0,35.0
2006,DR01,Mining & Oil & Gas Extraction,Services-Producing Sector,113.0,2.0
2006,DR01,Utilities,Services-Producing Sector,47.0,2.0
2006,DR01,Construction,Services-Producing Sector,8306.0,87.0
2006,DR01,Manufacturing,Services-Producing Sector,2026.0,73.0
2006,DR01,Wholesale Trade,Goods-Producing Sector,1943.0,30.0
2006,DR01,Retail Trade,Goods-Producing Sector,5252.0,183.0
2006,DR01,Transportation & Warehousing (48-49),Goods-Producing Sector,2276.0,30.0
2006,DR01,Information & Cultural Industries,Goods-Producing Sector,625.0,20.0
2006,DR01,Finance & Insurance,Goods-Producing Sector,2352.0,30.0
2006,DR01,Real Estate & Rental & Leasing,Goods-Producing Sector,5480.0,59.0
2006,DR01,"Professional, Scientific & Technical Services",Goods-Producing Sector,8115.0,47.0
2006,DR01,Management of Companies & Enterprises,Goods-Producing Sector,1523.0,17.0
2006,DR01,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,2666.0,37.0
2006,DR01,Educational Services,Goods-Producing Sector,723.0,35.0
2006,DR01,Health Care & Social Assistance,Goods-Producing Sector,3391.0,80.0
2006,DR01,"Arts, Entertainment & Recreation",Goods-Producing Sector,1084.0,27.0
2006,DR01,Accommodation & Food Services,Goods-Producing Sector,2623.0,172.0
2006,DR01,Other Services (excl. Public Administration),Goods-Producing Sector,3768.0,26.0
2006,DR01,Public Administration,Goods-Producing Sector,176.0,111.0
2006,DR02,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,5287.0,96.0
2006,DR02,Mining & Oil & Gas Extraction,Services-Producing Sector,824.0,25.0
2006,DR02,Utilities,Services-Producing Sector,138.0,15.0
2006,DR02,Construction,Services-Producing Sector,27113.0,445.0
2006,DR02,Manufacturing,Services-Producing Sector,7826.0,628.0
2006,DR02,Wholesale Trade,Goods-Producing Sector,13113.0,358.0
2006,DR02,Retail Trade,Goods-Producing Sector,16604.0,577.0
2006,DR02,Transportation & Warehousing (48-49),Goods-Producing Sector,11090.0,226.0
2006,DR02,Information & Cultural Industries,Goods-Producing Sector,4352.0,140.0
2006,DR02,Finance & Insurance,Goods-Producing Sector,10836.0,261.0
2006,DR02,Real Estate & Rental & Leasing,Goods-Producing Sector,23282.0,266.0
2006,DR02,"Professional, Scientific & Technical Services",Goods-Producing Sector,32646.0,415.0
2006,DR02,Management of Companies & Enterprises,Goods-Producing Sector,7019.0,138.0
2006,DR02,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,10496.0,278.0
2006,DR02,Educational Services,Goods-Producing Sector,2728.0,108.0
2006,DR02,Health Care & Social Assistance,Goods-Producing Sector,9105.0,322.0
2006,DR02,"Arts, Entertainment & Recreation",Goods-Producing Sector,4061.0,126.0
2006,DR02,Accommodation & Food Services,Goods-Producing Sector,8280.0,626.0
2006,DR02,Other Services (excl. Public Administration),Goods-Producing Sector,12261.0,167.0
2006,DR02,Public Administration,Goods-Producing Sector,121.0,71.0
2006,DR03,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,3293.0,28.0
2006,DR03,Mining & Oil & Gas Extraction,Services-Producing Sector,176.0,4.0
2006,DR03,Utilities,Services-Producing Sector,80.0,3.0
2006,DR03,Construction,Services-Producing Sector,6858.0,81.0
2006,DR03,Manufacturing,Services-Producing Sector,1580.0,93.0
2006,DR03,Wholesale Trade,Goods-Producing Sector,1639.0,22.0
2006,DR03,Retail Trade,Goods-Producing Sector,3794.0,143.0
2006,DR03,Transportation & Warehousing (48-49),Goods-Producing Sector,1984.0,30.0
2006,DR03,Information & Cultural Industries,Goods-Producing Sector,329.0,12.0
2006,DR03,Finance & Insurance,Goods-Producing Sector,1853.0,24.0
2006,DR03,Real Estate & Rental & Leasing,Goods-Producing Sector,4226.0,34.0
2006,DR03,"Professional, Scientific & Technical Services",Goods-Producing Sector,4065.0,21.0
2006,DR03,Management of Companies & Enterprises,Goods-Producing Sector,1230.0,15.0
2006,DR03,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,1827.0,29.0
2006,DR03,Educational Services,Goods-Producing Sector,358.0,17.0
2006,DR03,Health Care & Social Assistance,Goods-Producing Sector,1949.0,69.0
2006,DR03,"Arts, Entertainment & Recreation",Goods-Producing Sector,651.0,33.0
2006,DR03,Accommodation & Food Services,Goods-Producing Sector,2081.0,122.0
2006,DR03,Other Services (excl. Public Administration),Goods-Producing Sector,2719.0,9.0
2006,DR03,Public Administration,Goods-Producing Sector,107.0,18.0
2006,DR04,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,1214.0,14.0
2006,DR04,Mining & Oil & Gas Extraction,Services-Producing Sector,87.0,6.0
2006,DR04,Utilities,Services-Producing Sector,38.0,2.0
2006,DR04,Construction,Services-Producing Sector,1771.0,16.0
2006,DR04,Manufacturing,Services-Producing Sector,481.0,34.0
2006,DR04,Wholesale Trade,Goods-Producing Sector,387.0,3.0
2006,DR04,Retail Trade,Goods-Producing Sector,1361.0,39.0
2006,DR04,Transportation & Warehousing (48-49),Goods-Producing Sector,582.0,5.0
2006,DR04,Information & Cultural Industries,Goods-Producing Sector,133.0,2.0
2006,DR04,Finance & Insurance,Goods-Producing Sector,378.0,4.0
2006,DR04,Real Estate & Rental & Leasing,Goods-Producing Sector,1130.0,6.0
2006,DR04,"Professional, Scientific & Technical Services",Goods-Producing Sector,1069.0,5.0
2006,DR04,Management of Companies & Enterprises,Goods-Producing Sector,237.0,1.0
2006,DR04,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,494.0,5.0
2006,DR04,Educational Services,Goods-Producing Sector,98.0,13.0
2006,DR04,Health Care & Social Assistance,Goods-Producing Sector,535.0,40.0
2006,DR04,"Arts, Entertainment & Recreation",Goods-Producing Sector,290.0,15.0
2006,DR04,Accommodation & Food Services,Goods-Producing Sector,846.0,19.0
2006,DR04,Other Services (excl. Public Administration),Goods-Producing Sector,882.0,0.0
2006,DR04,Public Administration,Goods-Producing Sector,66.0,13.0
2006,DR05,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,1969.0,31.0
2006,DR05,Mining & Oil & Gas Extraction,Services-Producing Sector,44.0,2.0
2006,DR05,Utilities,Services-Producing Sector,15.0,0.0
2006,DR05,Construction,Services-Producing Sector,1490.0,25.0
2006,DR05,Manufacturing,Services-Producing Sector,387.0,54.0
2006,DR05,Wholesale Trade,Goods-Producing Sector,433.0,11.0
2006,DR05,Retail Trade,Goods-Producing Sector,1045.0,42.0
2006,DR05,Transportation & Warehousing (48-49),Goods-Producing Sector,1063.0,11.0
2006,DR05,Information & Cultural Industries,Goods-Producing Sector,73.0,4.0
2006,DR05,Finance & Insurance,Goods-Producing Sector,354.0,10.0
2006,DR05,Real Estate & Rental & Leasing,Goods-Producing Sector,887.0,10.0
2006,DR05,"Professional, Scientific & Technical Services",Goods-Producing Sector,988.0,5.0
2006,DR05,Management of Companies & Enterprises,Goods-Producing Sector,279.0,2.0
2006,DR05,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,459.0,10.0
2006,DR05,Educational Services,Goods-Producing Sector,80.0,6.0
2006,DR05,Health Care & Social Assistance,Goods-Producing Sector,546.0,18.0
2006,DR05,"Arts, Entertainment & Recreation",Goods-Producing Sector,173.0,3.0
2006,DR05,Accommodation & Food Services,Goods-Producing Sector,590.0,30.0
2006,DR05,Other Services (excl. Public Administration),Goods-Producing Sector,973.0,5.0
2006,DR05,Public Administration,Goods-Producing Sector,35.0,9.0
2006,DR06,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,569.0,2.0
2006,DR06,Mining & Oil & Gas Extraction,Services-Producing Sector,11.0,0.0
2006,DR06,Utilities,Services-Producing Sector,9.0,1.0
2006,DR06,Construction,Services-Producing Sector,420.0,2.0
2006,DR06,Manufacturing,Services-Producing Sector,81.0,11.0
2006,DR06,Wholesale Trade,Goods-Producing Sector,110.0,1.0
2006,DR06,Retail Trade,Goods-Producing Sector,397.0,13.0
2006,DR06,Transportation & Warehousing (48-49),Goods-Producing Sector,284.0,7.0
2006,DR06,Information & Cultural Industries,Goods-Producing Sector,36.0,0.0
2006,DR06,Finance & Insurance,Goods-Producing Sector,91.0,2.0
2006,DR06,Real Estate & Rental & Leasing,Goods-Producing Sector,219.0,1.0
2006,DR06,"Professional, Scientific & Technical Services",Goods-Producing Sector,264.0,1.0
2006,DR06,Management of Companies & Enterprises,Goods-Producing Sector,62.0,0.0
2006,DR06,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,170.0,2.0
2006,DR06,Educational Services,Goods-Producing Sector,35.0,6.0
2006,DR06,Health Care & Social Assistance,Goods-Producing Sector,187.0,13.0
2006,DR06,"Arts, Entertainment & Recreation",Goods-Producing Sector,83.0,0.0
2006,DR06,Accommodation & Food Services,Goods-Producing Sector,227.0,6.0
2006,DR06,Other Services (excl. Public Administration),Goods-Producing Sector,262.0,1.0
2006,DR06,Public Administration,Goods-Producing Sector,31.0,10.0
2006,DR07,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,988.0,10.0
2006,DR07,Mining & Oil & Gas Extraction,Services-Producing Sector,26.0,5.0
2006,DR07,Utilities,Services-Producing Sector,6.0,0.0
2006,DR07,Construction,Services-Producing Sector,386.0,4.0
2006,DR07,Manufacturing,Services-Producing Sector,126.0,18.0
2006,DR07,Wholesale Trade,Goods-Producing Sector,90.0,1.0
2006,DR07,Retail Trade,Goods-Producing Sector,306.0,8.0
2006,DR07,Transportation & Warehousing (48-49),Goods-Producing Sector,327.0,3.0
2006,DR07,Information & Cultural Industries,Goods-Producing Sector,29.0,0.0
2006,DR07,Finance & Insurance,Goods-Producing Sector,72.0,1.0
2006,DR07,Real Estate & Rental & Leasing,Goods-Producing Sector,193.0,2.0
2006,DR07,"Professional, Scientific & Technical Services",Goods-Producing Sector,233.0,2.0
2006,DR07,Management of Companies & Enterprises,Goods-Producing Sector,82.0,0.0
2006,DR07,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,101.0,0.0
2006,DR07,Educational Services,Goods-Producing Sector,25.0,4.0
2006,DR07,Health Care & Social Assistance,Goods-Producing Sector,101.0,4.0
2006,DR07,"Arts, Entertainment & Recreation",Goods-Producing Sector,72.0,1.0
2006,DR07,Accommodation & Food Services,Goods-Producing Sector,195.0,1.0
2006,DR07,Other Services (excl. Public Administration),Goods-Producing Sector,263.0,1.0
2006,DR07,Public Administration,Goods-Producing Sector,25.0,1.0
2006,DR08,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,1072.0,7.0
2006,DR08,Mining & Oil & Gas Extraction,Services-Producing Sector,516.0,19.0
