year,region_code,business_type,sector_type,cluster_type,small business,large business
2005,DR06,Public Administration,Goods-Producing Sector,cluster1,30.0,10.0
2005,DR07,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,cluster1,993.0,9.0
2005,DR07,Mining & Oil & Gas Extraction,Services-Producing Sector,cluster2,25.0,5.0
2005,DR07,Utilities,Services-Producing Sector,cluster2,5.0,0.0
2005,DR07,Construction,Services-Producing Sector,cluster1,387.0,4.0
2005,DR07,Manufacturing,Services-Producing Sector,cluster2,125.0,15.0
2005,DR07,Wholesale Trade,Goods-Producing Sector,cluster2,95.0,0.0
2005,DR07,Retail Trade,Goods-Producing Sector,cluster1,304.0,8.0
2005,DR07,Transportation & Warehousing (48-49),Goods-Producing Sector,cluster2,335.0,4.0
2005,DR07,Information & Cultural Industries,Goods-Producing Sector,cluster1,33.0,0.0
2005,DR07,Finance & Insurance,Goods-Producing Sector,cluster1,75.0,1.0
2005,DR07,Real Estate & Rental & Leasing,Goods-Producing Sector,cluster1,190.0,1.0
2005,DR07,"Professional, Scientific & Technical Services",Goods-Producing Sector,cluster1,263.0,1.0
2005,DR07,Management of Companies & Enterprises,Goods-Producing Sector,cluster2,79.0,1.0
2005,DR07,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,cluster1,104.0,1.0
2005,DR07,Educational Services,Goods-Producing Sector,cluster1,27.0,3.0
2005,DR07,Health Care & Social Assistance,Goods-Producing Sector,cluster1,94.0,4.0
2005,DR07,"Arts, Entertainment & Recreation",Goods-Producing Sector,cluster2,63.0,1.0
2005,DR07,Accommodation & Food Services,Goods-Producing Sector,cluster2,210.0,3.0
2005,DR07,Other Services (excl. Public Administration),Goods-Producing Sector,cluster2,272.0,0.0
2005,DR07,Public Administration,Goods-Producing Sector,cluster1,24.0,2.0
2005,DR08,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,cluster1,1113.0,5.0
2005,DR08,Mining & Oil & Gas Extraction,Services-Producing Sector,cluster2,487.0,14.0
2005,DR08,Utilities,Services-Producing Sector,cluster2,12.0,0.0
2005,DR08,Construction,Services-Producing Sector,cluster1,886.0,33.0
2005,DR08,Manufacturing,Services-Producing Sector,cluster2,137.0,11.0
2005,DR08,Wholesale Trade,Goods-Producing Sector,cluster2,196.0,5.0
2005,DR08,Retail Trade,Goods-Producing Sector,cluster1,442.0,23.0
2005,DR08,Transportation & Warehousing (48-49),Goods-Producing Sector,cluster2,723.0,14.0
2005,DR08,Information & Cultural Industries,Goods-Producing Sector,cluster1,45.0,1.0
2005,DR08,Finance & Insurance,Goods-Producing Sector,cluster1,101.0,4.0
2005,DR08,Real Estate & Rental & Leasing,Goods-Producing Sector,cluster1,370.0,5.0
2005,DR08,"Professional, Scientific & Technical Services",Goods-Producing Sector,cluster1,535.0,7.0
2005,DR08,Management of Companies & Enterprises,Goods-Producing Sector,cluster2,105.0,0.0
2005,DR08,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,cluster1,277.0,5.0
2005,DR08,Educational Services,Goods-Producing Sector,cluster1,50.0,4.0
2005,DR08,Health Care & Social Assistance,Goods-Producing Sector,cluster1,200.0,10.0
2005,DR08,"Arts, Entertainment & Recreation",Goods-Producing Sector,cluster2,83.0,1.0
2005,DR08,Accommodation & Food Services,Goods-Producing Sector,cluster2,256.0,22.0
2005,DR08,Other Services (excl. Public Administration),Goods-Producing Sector,cluster2,638.0,5.0
2005,DR08,Public Administration,Goods-Producing Sector,cluster1,9.0,6.0
2006,DR01,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,cluster1,3255.0,35.0
2006,DR01,Mining & Oil & Gas Extraction,Services-Producing Sector,cluster2,113.0,2.0
2006,DR01,Utilities,Services-Producing Sector,cluster2,47.0,2.0
2006,DR01,Construction,Services-Producing Sector,cluster1,8306.0,87.0
2006,DR01,Manufacturing,Services-Producing Sector,cluster2,2026.0,73.0
2006,DR01,Wholesale Trade,Goods-Producing Sector,cluster2,1943.0,30.0
2006,DR01,Retail Trade,Goods-Producing Sector,cluster1,5252.0,183.0
2006,DR01,Transportation & Warehousing (48-49),Goods-Producing Sector,cluster2,2276.0,30.0
2006,DR01,Information & Cultural Industries,Goods-Producing Sector,cluster1,625.0,20.0
2006,DR01,Finance & Insurance,Goods-Producing Sector,cluster1,2352.0,30.0
2006,DR01,Real Estate & Rental & Leasing,Goods-Producing Sector,cluster1,5480.0,59.0
2006,DR01,"Professional, Scientific & Technical Services",Goods-Producing Sector,cluster1,8115.0,47.0
2006,DR01,Management of Companies & Enterprises,Goods-Producing Sector,cluster2,1523.0,17.0
2006,DR01,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,cluster1,2666.0,37.0
2006,DR01,Educational Services,Goods-Producing Sector,cluster1,723.0,35.0
2006,DR01,Health Care & Social Assistance,Goods-Producing Sector,cluster1,3391.0,80.0
2006,DR01,"Arts, Entertainment & Recreation",Goods-Producing Sector,cluster2,1084.0,27.0
2006,DR01,Accommodation & Food Services,Goods-Producing Sector,cluster2,2623.0,172.0
2006,DR01,Other Services (excl. Public Administration),Goods-Producing Sector,cluster2,3768.0,26.0
2006,DR01,Public Administration,Goods-Producing Sector,cluster1,176.0,111.0
2006,DR02,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,cluster1,5287.0,96.0
2006,DR02,Mining & Oil & Gas Extraction,Services-Producing Sector,cluster2,824.0,25.0
2006,DR02,Utilities,Services-Producing Sector,cluster2,138.0,15.0
2006,DR02,Construction,Services-Producing Sector,cluster1,27113.0,445.0
2006,DR02,Manufacturing,Services-Producing Sector,cluster2,7826.0,628.0
2006,DR02,Wholesale Trade,Goods-Producing Sector,cluster2,13113.0,358.0
2006,DR02,Retail Trade,Goods-Producing Sector,cluster1,16604.0,577.0
2006,DR02,Transportation & Warehousing (48-49),Goods-Producing Sector,cluster2,11090.0,226.0
2006,DR02,Information & Cultural Industries,Goods-Producing Sector,cluster1,4352.0,140.0
2006,DR02,Finance & Insurance,Goods-Producing Sector,cluster1,10836.0,261.0
2006,DR02,Real Estate & Rental & Leasing,Goods-Producing Sector,cluster1,23282.0,266.0
2006,DR02,"Professional, Scientific & Technical Services",Goods-Producing Sector,cluster1,32646.0,415.0
2006,DR02,Management of Companies & Enterprises,Goods-Producing Sector,cluster2,7019.0,138.0
2006,DR02,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,cluster1,10496.0,278.0
2006,DR02,Educational Services,Goods-Producing Sector,cluster1,2728.0,108.0
2006,DR02,Health Care & Social Assistance,Goods-Producing Sector,cluster1,9105.0,322.0
2006,DR02,"Arts, Entertainment & Recreation",Goods-Producing Sector,cluster2,4061.0,126.0
2006,DR02,Accommodation & Food Services,Goods-Producing Sector,cluster2,8280.0,626.0
2006,DR02,Other Services (excl. Public Administration),Goods-Producing Sector,cluster2,12261.0,167.0
2006,DR02,Public Administration,Goods-Producing Sector,cluster1,121.0,71.0
2006,DR03,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,cluster1,3293.0,28.0
2006,DR03,Mining & Oil & Gas Extraction,Services-Producing Sector,cluster2,176.0,4.0
2006,DR03,Utilities,Services-Producing Sector,cluster2,80.0,3.0
2006,DR03,Construction,Services-Producing Sector,cluster1,6858.0,81.0
2006,DR03,Manufacturing,Services-Producing Sector,cluster2,1580.0,93.0
2006,DR03,Wholesale Trade,Goods-Producing Sector,cluster2,1639.0,22.0
2006,DR03,Retail Trade,Goods-Producing Sector,cluster1,3794.0,143.0
2006,DR03,Transportation & Warehousing (48-49),Goods-Producing Sector,cluster2,1984.0,30.0
2006,DR03,Information & Cultural Industries,Goods-Producing Sector,cluster1,329.0,12.0
2006,DR03,Finance & Insurance,Goods-Producing Sector,cluster1,1853.0,24.0
2006,DR03,Real Estate & Rental & Leasing,Goods-Producing Sector,cluster1,4226.0,34.0
2006,DR03,"Professional, Scientific & Technical Services",Goods-Producing Sector,cluster1,4065.0,21.0
2006,DR03,Management of Companies & Enterprises,Goods-Producing Sector,cluster2,1230.0,15.0
2006,DR03,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,cluster1,1827.0,29.0
2006,DR03,Educational Services,Goods-Producing Sector,cluster1,358.0,17.0
2006,DR03,Health Care & Social Assistance,Goods-Producing Sector,cluster1,1949.0,69.0
2006,DR03,"Arts, Entertainment & Recreation",Goods-Producing Sector,cluster2,651.0,33.0
2006,DR03,Accommodation & Food Services,Goods-Producing Sector,cluster2,2081.0,122.0
2006,DR03,Other Services (excl. Public Administration),Goods-Producing Sector,cluster2,2719.0,9.0
2006,DR03,Public Administration,Goods-Producing Sector,cluster1,107.0,18.0
2006,DR04,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,cluster1,1214.0,14.0
2006,DR04,Mining & Oil & Gas Extraction,Services-Producing Sector,cluster2,87.0,6.0
2006,DR04,Utilities,Services-Producing Sector,cluster2,38.0,2.0
2006,DR04,Construction,Services-Producing Sector,cluster1,1771.0,16.0
2006,DR04,Manufacturing,Services-Producing Sector,cluster2,481.0,34.0
2006,DR04,Wholesale Trade,Goods-Producing Sector,cluster2,387.0,3.0
2006,DR04,Retail Trade,Goods-Producing Sector,cluster1,1361.0,39.0
2006,DR04,Transportation & Warehousing (48-49),Goods-Producing Sector,cluster2,582.0,5.0
2006,DR04,Information & Cultural Industries,Goods-Producing Sector,cluster1,133.0,2.0
2006,DR04,Finance & Insurance,Goods-Producing Sector,cluster1,378.0,4.0
2006,DR04,Real Estate & Rental & Leasing,Goods-Producing Sector,cluster1,1130.0,6.0
2006,DR04,"Professional, Scientific & Technical Services",Goods-Producing Sector,cluster1,1069.0,5.0
2006,DR04,Management of Companies & Enterprises,Goods-Producing Sector,cluster2,237.0,1.0
2006,DR04,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,cluster1,494.0,5.0
2006,DR04,Educational Services,Goods-Producing Sector,cluster1,98.0,13.0
2006,DR04,Health Care & Social Assistance,Goods-Producing Sector,cluster1,535.0,40.0
2006,DR04,"Arts, Entertainment & Recreation",Goods-Producing Sector,cluster2,290.0,15.0
2006,DR04,Accommodation & Food Services,Goods-Producing Sector,cluster2,846.0,19.0
2006,DR04,Other Services (excl. Public Administration),Goods-Producing Sector,cluster2,882.0,0.0
2006,DR04,Public Administration,Goods-Producing Sector,cluster1,66.0,13.0
2006,DR05,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,cluster1,1969.0,31.0
2006,DR05,Mining & Oil & Gas Extraction,Services-Producing Sector,cluster2,44.0,2.0
2006,DR05,Utilities,Services-Producing Sector,cluster2,15.0,0.0
2006,DR05,Construction,Services-Producing Sector,cluster1,1490.0,25.0
2006,DR05,Manufacturing,Services-Producing Sector,cluster2,387.0,54.0
2006,DR05,Wholesale Trade,Goods-Producing Sector,cluster2,433.0,11.0
2006,DR05,Retail Trade,Goods-Producing Sector,cluster1,1045.0,42.0
2006,DR05,Transportation & Warehousing (48-49),Goods-Producing Sector,cluster2,1063.0,11.0
2006,DR05,Information & Cultural Industries,Goods-Producing Sector,cluster1,73.0,4.0
2006,DR05,Finance & Insurance,Goods-Producing Sector,cluster1,354.0,10.0
2006,DR05,Real Estate & Rental & Leasing,Goods-Producing Sector,cluster1,887.0,10.0
2006,DR05,"Professional, Scientific & Technical Services",Goods-Producing Sector,cluster1,988.0,5.0
2006,DR05,Management of Companies & Enterprises,Goods-Producing Sector,cluster2,279.0,2.0
2006,DR05,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,cluster1,459.0,10.0
2006,DR05,Educational Services,Goods-Producing Sector,cluster1,80.0,6.0
2006,DR05,Health Care & Social Assistance,Goods-Producing Sector,cluster1,546.0,18.0
2006,DR05,"Arts, Entertainment & Recreation",Goods-Producing Sector,cluster2,173.0,3.0
2006,DR05,Accommodation & Food Services,Goods-Producing Sector,cluster2,590.0,30.0
2006,DR05,Other Services (excl. Public Administration),Goods-Producing Sector,cluster2,973.0,5.0
2006,DR05,Public Administration,Goods-Producing Sector,cluster1,35.0,9.0
2006,DR06,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,cluster1,569.0,2.0
2006,DR06,Mining & Oil & Gas Extraction,Services-Producing Sector,cluster2,11.0,0.0
2006,DR06,Utilities,Services-Producing Sector,cluster2,9.0,1.0
2006,DR06,Construction,Services-Producing Sector,cluster1,420.0,2.0
2006,DR06,Manufacturing,Services-Producing Sector,cluster2,81.0,11.0
2006,DR06,Wholesale Trade,Goods-Producing Sector,cluster2,110.0,1.0
2006,DR06,Retail Trade,Goods-Producing Sector,cluster1,397.0,13.0
2006,DR06,Transportation & Warehousing (48-49),Goods-Producing Sector,cluster2,284.0,7.0
2006,DR06,Information & Cultural Industries,Goods-Producing Sector,cluster1,36.0,0.0
2006,DR06,Finance & Insurance,Goods-Producing Sector,cluster1,91.0,2.0
2006,DR06,Real Estate & Rental & Leasing,Goods-Producing Sector,cluster1,219.0,1.0
2006,DR06,"Professional, Scientific & Technical Services",Goods-Producing Sector,cluster1,264.0,1.0
2006,DR06,Management of Companies & Enterprises,Goods-Producing Sector,cluster2,62.0,0.0
2006,DR06,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,cluster1,170.0,2.0
2006,DR06,Educational Services,Goods-Producing Sector,cluster1,35.0,6.0
2006,DR06,Health Care & Social Assistance,Goods-Producing Sector,cluster1,187.0,13.0
2006,DR06,"Arts, Entertainment & Recreation",Goods-Producing Sector,cluster2,83.0,0.0
2006,DR06,Accommodation & Food Services,Goods-Producing Sector,cluster2,227.0,6.0
2006,DR06,Other Services (excl. Public Administration),Goods-Producing Sector,cluster2,262.0,1.0
2006,DR06,Public Administration,Goods-Producing Sector,cluster1,31.0,10.0
2006,DR07,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,cluster1,988.0,10.0
2006,DR07,Mining & Oil & Gas Extraction,Services-Producing Sector,cluster2,26.0,5.0
2006,DR07,Utilities,Services-Producing Sector,cluster2,6.0,0.0
2006,DR07,Construction,Services-Producing Sector,cluster1,386.0,4.0
2006,DR07,Manufacturing,Services-Producing Sector,cluster2,126.0,18.0
2006,DR07,Wholesale Trade,Goods-Producing Sector,cluster2,90.0,1.0
2006,DR07,Retail Trade,Goods-Producing Sector,cluster1,306.0,8.0
2006,DR07,Transportation & Warehousing (48-49),Goods-Producing Sector,cluster2,327.0,3.0
2006,DR07,Information & Cultural Industries,Goods-Producing Sector,cluster1,29.0,0.0
2006,DR07,Finance & Insurance,Goods-Producing Sector,cluster1,72.0,1.0
2006,DR07,Real Estate & Rental & Leasing,Goods-Producing Sector,cluster1,193.0,2.0
2006,DR07,"Professional, Scientific & Technical Services",Goods-Producing Sector,cluster1,233.0,2.0
2006,DR07,Management of Companies & Enterprises,Goods-Producing Sector,cluster2,82.0,0.0
2006,DR07,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,cluster1,101.0,0.0
2006,DR07,Educational Services,Goods-Producing Sector,cluster1,25.0,4.0
2006,DR07,Health Care & Social Assistance,Goods-Producing Sector,cluster1,101.0,4.0
2006,DR07,"Arts, Entertainment & Recreation",Goods-Producing Sector,cluster2,72.0,1.0
2006,DR07,Accommodation & Food Services,Goods-Producing Sector,cluster2,195.0,1.0
2006,DR07,Other Services (excl. Public Administration),Goods-Producing Sector,cluster2,263.0,1.0
2006,DR07,Public Administration,Goods-Producing Sector,cluster1,25.0,1.0
2006,DR08,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,cluster1,1072.0,7.0
2006,DR08,Mining & Oil & Gas Extraction,Services-Producing Sector,cluster2,516.0,19.0
2006,DR08,Utilities,Services-Producing Sector,cluster2,13.0,0.0
2006,DR08,Construction,Services-Producing Sector,cluster1,901.0,38.0
2006,DR08,Manufacturing,Services-Producing Sector,cluster2,127.0,12.0
2006,DR08,Wholesale Trade,Goods-Producing Sector,cluster2,200.0,8.0
2006,DR08,Retail Trade,Goods-Producing Sector,cluster1,419.0,29.0
2006,DR08,Transportation & Warehousing (48-49),Goods-Producing Sector,cluster2,751.0,14.0
2006,DR08,Information & Cultural Industries,Goods-Producing Sector,cluster1,42.0,1.0
2006,DR08,Finance & Insurance,Goods-Producing Sector,cluster1,103.0,3.0
2006,DR08,Real Estate & Rental & Leasing,Goods-Producing Sector,cluster1,417.0,8.0
2006,DR08,"Professional, Scientific & Technical Services",Goods-Producing Sector,cluster1,553.0,8.0
2006,DR08,Management of Companies & Enterprises,Goods-Producing Sector,cluster2,116.0,0.0
2006,DR08,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,cluster1,282.0,2.0
2006,DR08,Educational Services,Goods-Producing Sector,cluster1,54.0,5.0
2006,DR08,Health Care & Social Assistance,Goods-Producing Sector,cluster1,223.0,13.0
2006,DR08,"Arts, Entertainment & Recreation",Goods-Producing Sector,cluster2,87.0,2.0
2006,DR08,Accommodation & Food Services,Goods-Producing Sector,cluster2,246.0,22.0
2006,DR08,Other Services (excl. Public Administration),Goods-Producing Sector,cluster2,668.0,6.0
2006,DR08,Public Administration,Goods-Producing Sector,cluster1,9.0,7.0
2007,DR01,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,cluster1,3625.0,36.0
2007,DR01,Mining & Oil & Gas Extraction,Services-Producing Sector,cluster2,126.0,2.0
2007,DR01,Utilities,Services-Producing Sector,cluster2,63.0,2.0
2007,DR01,Construction,Services-Producing Sector,cluster1,8870.0,57.0
2007,DR01,Manufacturing,Services-Producing Sector,cluster2,2139.0,68.0
2007,DR01,Wholesale Trade,Goods-Producing Sector,cluster2,2139.0,25.0
2007,DR01,Retail Trade,Goods-Producing Sector,cluster1,5878.0,162.0
2007,DR01,Transportation & Warehousing (48-49),Goods-Producing Sector,cluster2,2467.0,35.0
2007,DR01,Information & Cultural Industries,Goods-Producing Sector,cluster1,729.0,15.0
2007,DR01,Finance & Insurance,Goods-Producing Sector,cluster1,2992.0,24.0
2007,DR01,Real Estate & Rental & Leasing,Goods-Producing Sector,cluster1,6404.0,16.0
2007,DR01,"Professional, Scientific & Technical Services",Goods-Producing Sector,cluster1,8904.0,25.0
2007,DR01,Management of Companies & Enterprises,Goods-Producing Sector,cluster2,2161.0,12.0
2007,DR01,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,cluster1,2859.0,43.0
2007,DR01,Educational Services,Goods-Producing Sector,cluster1,807.0,37.0
2007,DR01,Health Care & Social Assistance,Goods-Producing Sector,cluster1,3852.0,82.0
